Order_ID,Customer_Age,Food_Category,Order_Amount,Location,Order_Time,Delivery_Time_Min,Payment_Method,Restaurant,Discount,Rating
100337,48,Fast Food,715,Madurai,Breakfast,25,Cash on Delivery,Anjappar,0,4
100338,41,Fast Food,527,Chennai,Dinner,48,Debit Card,Dominos,0,4
100339,33,Fast Food,361,Bangalore,Evening,38,UPI,Dominos,30,4
100340,23,Pizza,314,Salem,Dinner,43,Cash on Delivery,SS Hyderabad Biryani,0,4
100341,34,Biryani,389,Salem,Evening,29,UPI,Hotel Aryaas,50,4
100342,33,South Indian,630,Coimbatore,Dinner,39,Debit Card,Local Kitchen,0,4
100343,26,Biryani,451,Coimbatore,Dinner,31,Debit Card,SS Hyderabad Biryani,20,4
100344,32,Chinese,430,Chennai,Late Night,41,UPI,Chinese Wok,0,5
100345,31,North Indian,642,Trichy,Evening,20,Debit Card,Saravana Bhavan,20,5
100346,38,South Indian,295,Bangalore,Lunch,20,UPI,Burger King,20,4
100347,38,South Indian,333,Coimbatore,Evening,23,UPI,Hotel Aryaas,0,3
100348,20,North Indian,465,Chennai,Evening,34,Credit Card,Saravana Bhavan,0,5
100349,31,South Indian,429,Salem,Evening,15,Cash on Delivery,Anjappar,20,5
100350,38,South Indian,160,Bangalore,Dinner,39,UPI,Anjappar,20,3
100351,34,South Indian,397,Coimbatore,Lunch,40,Credit Card,Hotel Aryaas,75,5
100352,48,Chinese,654,Coimbatore,Dinner,17,Debit Card,Anjappar,20,5
100353,39,Biryani,224,Chennai,Dinner,30,Debit Card,Local Kitchen,20,4
100354,25,Pizza,304,Bangalore,Dinner,53,Credit Card,A2B,20,2
100355,21,South Indian,304,Salem,Evening,30,Wallet,Saravana Bhavan,30,4
100356,39,Biryani,545,Trichy,Late Night,24,Credit Card,A2B,75,5
100357,19,Pizza,376,Coimbatore,Evening,30,Cash on Delivery,A2B,50,4
100358,37,Fast Food,944,Trichy,Lunch,46,Credit Card,SS Hyderabad Biryani,75,4
100359,55,Biryani,666,Coimbatore,Dinner,23,Debit Card,Hotel Aryaas,0,4
100360,36,Chinese,377,Chennai,Lunch,40,Credit Card,Hotel Aryaas,75,5
100361,31,Pizza,539,Salem,Dinner,38,UPI,Hotel Aryaas,50,4
100362,39,Pizza,529,Coimbatore,Lunch,34,UPI,SS Hyderabad Biryani,20,5
100363,33,North Indian,742,Coimbatore,Breakfast,30,Debit Card,Dominos,75,4
100364,35,Pizza,402,Salem,Lunch,43,UPI,Local Kitchen,50,3
100365,55,Biryani,358,Chennai,Evening,23,Credit Card,Dominos,30,5
100366,31,Fast Food,515,Madurai,Lunch,38,Debit Card,Anjappar,50,5
100367,57,Pizza,404,Salem,Lunch,18,Debit Card,SS Hyderabad Biryani,0,4
100368,52,Fast Food,563,Bangalore,Dinner,44,Credit Card,A2B,20,5
100369,26,South Indian,709,Chennai,Dinner,42,UPI,Chinese Wok,50,4
100370,21,South Indian,317,Coimbatore,Dinner,30,Debit Card,Hotel Aryaas,75,4
100371,23,Fast Food,347,Chennai,Dinner,32,UPI,Local Kitchen,75,5
100372,18,North Indian,683,Coimbatore,Evening,39,Wallet,KFC,50,5
100373,22,South Indian,442,Madurai,Dinner,20,Cash on Delivery,Anjappar,30,5
100374,40,South Indian,448,Coimbatore,Evening,31,Debit Card,A2B,0,4
100375,21,North Indian,639,Coimbatore,Evening,34,UPI,Saravana Bhavan,0,4
100376,29,South Indian,425,Bangalore,Dinner,17,UPI,Saravana Bhavan,100,5
100377,47,Biryani,594,Bangalore,Lunch,43,Cash on Delivery,SS Hyderabad Biryani,0,4
100378,19,South Indian,326,Trichy,Dinner,55,UPI,Saravana Bhavan,0,5
100379,45,Pizza,382,Coimbatore,Evening,58,Debit Card,Saravana Bhavan,50,4
100380,28,Pizza,757,Trichy,Lunch,15,UPI,KFC,50,5
100381,24,Pizza,445,Bangalore,Lunch,46,Debit Card,Anjappar,20,4
100382,41,Chinese,320,Coimbatore,Lunch,28,Credit Card,A2B,0,4
100383,38,Fast Food,316,Coimbatore,Dinner,33,Credit Card,Chinese Wok,30,4
100384,50,Pizza,429,Coimbatore,Late Night,24,Debit Card,Saravana Bhavan,75,5
100385,42,North Indian,603,Bangalore,Evening,40,Debit Card,KFC,75,4
100386,45,Biryani,188,Chennai,Lunch,15,Debit Card,Dominos,50,5
100387,28,Biryani,366,Salem,Lunch,22,Credit Card,Anjappar,50,5
100388,26,North Indian,530,Bangalore,Dinner,15,UPI,SS Hyderabad Biryani,0,5
100389,43,Pizza,481,Salem,Lunch,28,Cash on Delivery,Burger King,0,5
100390,45,North Indian,511,Chennai,Late Night,31,Credit Card,Dominos,50,5
100391,60,Pizza,337,Coimbatore,Dinner,18,Debit Card,Burger King,30,5
100392,32,South Indian,462,Chennai,Dinner,39,Wallet,SS Hyderabad Biryani,30,4
100393,31,Chinese,648,Chennai,Dinner,38,Credit Card,Chinese Wok,75,4
100394,44,South Indian,378,Trichy,Dinner,43,UPI,KFC,50,4
100395,30,Biryani,453,Chennai,Dinner,48,Cash on Delivery,Hotel Aryaas,20,4
100396,54,Chinese,238,Coimbatore,Dinner,31,UPI,SS Hyderabad Biryani,100,4
100397,48,South Indian,526,Chennai,Dinner,36,UPI,SS Hyderabad Biryani,0,4
100398,32,Chinese,341,Coimbatore,Dinner,24,UPI,A2B,20,4
100399,43,South Indian,280,Trichy,Dinner,35,UPI,Burger King,50,4
100400,43,South Indian,365,Bangalore,Late Night,35,Cash on Delivery,Saravana Bhavan,0,4
100401,23,Biryani,537,Madurai,Late Night,49,UPI,SS Hyderabad Biryani,20,4
100402,52,Fast Food,344,Coimbatore,Dinner,39,UPI,Dominos,50,4
100403,34,Biryani,298,Salem,Breakfast,40,UPI,KFC,20,4
100404,45,Biryani,570,Madurai,Lunch,31,Debit Card,Hotel Aryaas,0,5
100405,29,North Indian,317,Coimbatore,Dinner,15,UPI,Hotel Aryaas,30,5
100406,51,Biryani,922,Coimbatore,Breakfast,34,UPI,SS Hyderabad Biryani,50,5
100407,31,Fast Food,303,Salem,Lunch,29,Credit Card,Anjappar,50,5
100408,18,South Indian,638,Bangalore,Lunch,23,UPI,KFC,30,4
100409,52,South Indian,758,Madurai,Dinner,41,Credit Card,Local Kitchen,50,5
100410,22,Biryani,468,Coimbatore,Dinner,44,Wallet,Hotel Aryaas,0,4
100411,29,Pizza,340,Chennai,Lunch,24,Debit Card,Local Kitchen,50,4
100412,56,Pizza,656,Madurai,Lunch,34,UPI,Anjappar,0,3
100413,56,Fast Food,289,Bangalore,Dinner,33,Debit Card,Chinese Wok,50,4
100414,36,Fast Food,229,Bangalore,Late Night,45,Credit Card,Hotel Aryaas,0,3
100415,38,North Indian,512,Bangalore,Breakfast,38,Cash on Delivery,Hotel Aryaas,50,5
100416,33,Pizza,270,Chennai,Lunch,41,UPI,Chinese Wok,75,5
100417,29,Chinese,429,Madurai,Dinner,30,UPI,Burger King,75,4
100418,30,Biryani,419,Salem,Dinner,38,Debit Card,SS Hyderabad Biryani,20,4
100419,40,Fast Food,594,Trichy,Dinner,43,Cash on Delivery,Hotel Aryaas,100,3
100420,43,South Indian,284,Coimbatore,Dinner,57,Credit Card,SS Hyderabad Biryani,30,3
100421,44,Biryani,257,Coimbatore,Dinner,29,UPI,Dominos,20,5
100422,44,South Indian,408,Trichy,Lunch,30,Cash on Delivery,Dominos,30,5
100423,22,South Indian,177,Bangalore,Lunch,27,UPI,SS Hyderabad Biryani,20,5
100424,34,Fast Food,498,Bangalore,Dinner,30,UPI,KFC,0,5
100425,20,Pizza,481,Salem,Dinner,48,Cash on Delivery,Chinese Wok,0,4
100426,35,Pizza,484,Bangalore,Dinner,26,UPI,KFC,0,4
100427,32,Fast Food,405,Bangalore,Late Night,38,UPI,SS Hyderabad Biryani,0,4
100428,51,Pizza,838,Chennai,Dinner,44,Debit Card,Chinese Wok,75,4
100429,30,Biryani,518,Chennai,Dinner,46,Credit Card,Burger King,20,5
100430,24,Pizza,570,Chennai,Breakfast,49,Credit Card,Dominos,0,4
100431,25,Biryani,355,Salem,Lunch,39,Cash on Delivery,Dominos,20,3
100432,43,Biryani,410,Coimbatore,Dinner,38,Credit Card,Hotel Aryaas,100,5
100433,38,Chinese,322,Coimbatore,Lunch,28,UPI,Hotel Aryaas,50,5
100434,23,South Indian,462,Trichy,Breakfast,15,Wallet,SS Hyderabad Biryani,30,5
100435,22,North Indian,324,Bangalore,Late Night,28,UPI,A2B,0,5
100436,41,Fast Food,576,Bangalore,Dinner,36,Wallet,SS Hyderabad Biryani,30,4
100437,21,Fast Food,436,Coimbatore,Lunch,44,UPI,Local Kitchen,30,3
100438,45,South Indian,160,Trichy,Dinner,49,Credit Card,Saravana Bhavan,75,4
100439,41,South Indian,314,Chennai,Breakfast,34,Debit Card,Hotel Aryaas,30,5
100440,22,Fast Food,730,Chennai,Lunch,45,Cash on Delivery,Anjappar,30,4
100441,22,Chinese,750,Chennai,Dinner,36,Debit Card,Burger King,30,4
100442,59,Chinese,542,Chennai,Dinner,36,UPI,Anjappar,100,4
100443,31,Pizza,410,Coimbatore,Breakfast,31,UPI,Hotel Aryaas,20,4
100444,31,North Indian,691,Bangalore,Lunch,29,UPI,Anjappar,75,5
100445,45,Fast Food,421,Chennai,Lunch,28,UPI,Dominos,20,4
100446,56,Chinese,677,Bangalore,Late Night,28,Debit Card,A2B,50,5
100447,59,Fast Food,461,Chennai,Dinner,27,Wallet,Anjappar,30,4
100448,43,Chinese,395,Chennai,Evening,43,Credit Card,Hotel Aryaas,30,5
100449,31,South Indian,575,Bangalore,Breakfast,47,Credit Card,Saravana Bhavan,20,5
100450,22,North Indian,300,Salem,Dinner,26,Credit Card,Chinese Wok,20,4
100451,44,Chinese,324,Trichy,Dinner,25,Credit Card,Burger King,30,4
100452,36,North Indian,264,Salem,Dinner,32,Debit Card,Chinese Wok,30,4
100453,32,Pizza,520,Bangalore,Lunch,25,Debit Card,Chinese Wok,20,4
100454,52,North Indian,430,Bangalore,Late Night,24,Debit Card,Hotel Aryaas,75,5
100455,23,Pizza,1161,Bangalore,Evening,31,Debit Card,KFC,50,4
100456,34,South Indian,527,Bangalore,Lunch,36,Wallet,Dominos,30,3
100457,18,Fast Food,391,Chennai,Lunch,36,Cash on Delivery,KFC,50,4
100458,33,Fast Food,418,Bangalore,Evening,31,Cash on Delivery,A2B,0,4
100459,20,Biryani,480,Coimbatore,Late Night,29,UPI,Anjappar,30,5
100460,24,South Indian,355,Coimbatore,Dinner,40,Debit Card,Saravana Bhavan,30,5
100461,24,South Indian,191,Bangalore,Dinner,38,Credit Card,Anjappar,30,4
100462,39,South Indian,265,Chennai,Lunch,36,Credit Card,Burger King,30,4
100463,42,North Indian,372,Coimbatore,Lunch,28,Debit Card,Hotel Aryaas,75,3
100464,36,North Indian,241,Chennai,Evening,47,Debit Card,Anjappar,0,3
100465,57,Biryani,441,Salem,Dinner,21,Cash on Delivery,Chinese Wok,0,4
100466,31,Fast Food,635,Chennai,Dinner,28,Cash on Delivery,Chinese Wok,0,5
100467,28,South Indian,325,Chennai,Lunch,24,Credit Card,Hotel Aryaas,0,5
100468,49,Fast Food,376,Trichy,Lunch,34,Cash on Delivery,KFC,100,5
100469,27,Pizza,417,Coimbatore,Evening,27,Debit Card,Burger King,20,4
100470,57,South Indian,394,Chennai,Late Night,35,UPI,A2B,30,4
100471,18,South Indian,443,Coimbatore,Dinner,39,UPI,SS Hyderabad Biryani,100,4
100472,58,Pizza,211,Chennai,Lunch,47,UPI,A2B,30,4
100473,20,Pizza,661,Chennai,Lunch,36,Credit Card,A2B,0,4
100474,51,Biryani,405,Chennai,Lunch,36,Credit Card,Burger King,75,3
100475,35,Chinese,314,Coimbatore,Evening,38,Debit Card,A2B,30,4
100476,60,South Indian,490,Trichy,Dinner,15,Cash on Delivery,Burger King,100,5
100477,21,Fast Food,622,Bangalore,Late Night,35,UPI,Burger King,50,4
100478,35,Biryani,296,Bangalore,Evening,23,Cash on Delivery,Hotel Aryaas,100,5
100479,58,South Indian,498,Chennai,Lunch,28,UPI,Dominos,75,5
100480,35,Fast Food,703,Coimbatore,Dinner,33,Cash on Delivery,Burger King,0,5
100481,38,Fast Food,706,Trichy,Dinner,44,Cash on Delivery,Local Kitchen,50,4
100482,41,Chinese,581,Chennai,Breakfast,16,Debit Card,KFC,30,4
100483,33,Pizza,358,Trichy,Dinner,36,UPI,Local Kitchen,0,5
100484,38,Fast Food,302,Coimbatore,Dinner,35,UPI,Hotel Aryaas,30,4
100485,36,Biryani,324,Trichy,Evening,38,Debit Card,Burger King,0,5
100486,52,Pizza,699,Coimbatore,Dinner,56,UPI,Anjappar,50,5
100487,20,Biryani,541,Coimbatore,Dinner,50,UPI,KFC,20,4
100488,28,North Indian,588,Madurai,Dinner,37,Credit Card,Chinese Wok,75,4
100489,56,Chinese,431,Madurai,Breakfast,40,Debit Card,SS Hyderabad Biryani,50,3
100490,51,Fast Food,218,Chennai,Lunch,34,Credit Card,Anjappar,75,3
100491,33,Fast Food,495,Salem,Lunch,42,Debit Card,SS Hyderabad Biryani,0,5
100492,38,Biryani,314,Chennai,Dinner,34,Cash on Delivery,Hotel Aryaas,30,4
100493,28,Fast Food,642,Chennai,Evening,38,Debit Card,Hotel Aryaas,75,5
100494,26,Biryani,325,Bangalore,Dinner,27,UPI,Chinese Wok,0,5
100495,33,South Indian,474,Madurai,Dinner,36,Cash on Delivery,Burger King,50,3
100496,30,Biryani,548,Salem,Lunch,48,Credit Card,Local Kitchen,20,4
100497,36,South Indian,1174,Coimbatore,Dinner,40,Credit Card,Chinese Wok,75,5
100498,22,South Indian,426,Chennai,Evening,35,Credit Card,Anjappar,30,4
100499,58,Fast Food,432,Bangalore,Evening,15,Credit Card,Dominos,50,5
100500,59,Biryani,644,Coimbatore,Lunch,38,Debit Card,A2B,20,5
100501,41,Biryani,407,Coimbatore,Late Night,33,UPI,Hotel Aryaas,75,5
100502,35,Biryani,377,Coimbatore,Dinner,23,Debit Card,SS Hyderabad Biryani,0,5
100503,29,Chinese,343,Chennai,Breakfast,33,Debit Card,Burger King,0,4
100504,45,Fast Food,451,Coimbatore,Late Night,33,UPI,Hotel Aryaas,0,3
100505,40,Pizza,362,Coimbatore,Dinner,34,UPI,Anjappar,100,4
100506,25,South Indian,720,Madurai,Lunch,41,Cash on Delivery,SS Hyderabad Biryani,30,3
100507,53,South Indian,580,Bangalore,Breakfast,32,UPI,Dominos,30,5
100508,45,South Indian,465,Chennai,Lunch,32,UPI,Local Kitchen,20,5
100509,56,Chinese,449,Chennai,Dinner,30,UPI,Chinese Wok,30,5
100510,42,Fast Food,336,Chennai,Dinner,36,UPI,Anjappar,0,4
100511,38,Biryani,430,Chennai,Lunch,39,UPI,SS Hyderabad Biryani,100,5
100512,32,South Indian,414,Bangalore,Evening,47,UPI,Chinese Wok,20,5
100513,55,Fast Food,850,Salem,Lunch,39,Debit Card,Anjappar,100,4
100514,49,South Indian,405,Bangalore,Breakfast,45,Debit Card,Chinese Wok,30,5
100515,20,Chinese,526,Bangalore,Evening,42,UPI,Hotel Aryaas,20,3
100516,19,South Indian,537,Coimbatore,Lunch,36,Credit Card,Burger King,75,4
100517,31,Chinese,310,Coimbatore,Dinner,27,UPI,Hotel Aryaas,30,5
100518,45,South Indian,402,Salem,Late Night,38,Credit Card,Chinese Wok,20,4
100519,59,Chinese,574,Salem,Lunch,50,UPI,SS Hyderabad Biryani,20,4
100520,25,Chinese,298,Coimbatore,Breakfast,45,UPI,SS Hyderabad Biryani,20,3
100521,37,South Indian,933,Coimbatore,Breakfast,47,Wallet,Burger King,20,3
100522,31,Chinese,461,Madurai,Evening,16,Wallet,KFC,20,5
100523,58,Pizza,360,Chennai,Dinner,15,Credit Card,Local Kitchen,0,5
100524,47,South Indian,279,Madurai,Dinner,29,UPI,Burger King,100,5
100525,46,Fast Food,773,Trichy,Evening,39,Credit Card,KFC,30,4
100526,33,Pizza,412,Chennai,Evening,30,Cash on Delivery,Local Kitchen,0,4
100527,32,South Indian,522,Salem,Lunch,32,UPI,Chinese Wok,50,4
100528,28,Biryani,292,Salem,Evening,19,UPI,Hotel Aryaas,20,5
100529,20,North Indian,342,Salem,Dinner,28,Debit Card,Dominos,30,5
100530,49,Biryani,629,Coimbatore,Lunch,25,Debit Card,Anjappar,75,4
100531,45,Chinese,765,Chennai,Dinner,25,UPI,A2B,50,4
100532,60,Chinese,321,Bangalore,Dinner,27,Cash on Delivery,KFC,0,5
100533,60,North Indian,517,Coimbatore,Lunch,23,Debit Card,Dominos,30,5
100534,35,Biryani,514,Chennai,Evening,15,UPI,A2B,50,5
100535,43,South Indian,629,Coimbatore,Late Night,48,UPI,KFC,0,3
100536,56,South Indian,533,Bangalore,Breakfast,33,Wallet,KFC,0,4
100537,47,Fast Food,568,Chennai,Lunch,27,Debit Card,SS Hyderabad Biryani,0,4
100538,27,Biryani,215,Coimbatore,Evening,33,UPI,Chinese Wok,100,4
100539,33,South Indian,508,Chennai,Dinner,37,UPI,Local Kitchen,75,4
100540,24,South Indian,276,Madurai,Lunch,35,Credit Card,SS Hyderabad Biryani,75,5
100541,57,Biryani,491,Bangalore,Late Night,27,Debit Card,Saravana Bhavan,0,4
100542,37,South Indian,664,Chennai,Dinner,44,UPI,SS Hyderabad Biryani,30,5
100543,27,Chinese,478,Salem,Dinner,28,UPI,Chinese Wok,30,4
100544,40,Pizza,573,Chennai,Lunch,32,UPI,SS Hyderabad Biryani,75,5
100545,38,North Indian,618,Bangalore,Dinner,51,Wallet,Burger King,20,4
100546,30,Fast Food,597,Madurai,Evening,55,Cash on Delivery,Hotel Aryaas,30,4
100547,23,North Indian,491,Madurai,Lunch,45,Credit Card,Saravana Bhavan,30,3
100548,40,Pizza,506,Chennai,Late Night,27,UPI,Dominos,20,5
100549,35,Fast Food,654,Trichy,Breakfast,30,UPI,KFC,0,5
100550,43,Biryani,1000,Salem,Late Night,26,Credit Card,KFC,30,5
100551,35,South Indian,333,Bangalore,Evening,32,Debit Card,Chinese Wok,30,5
100552,48,Fast Food,375,Coimbatore,Late Night,39,Debit Card,Dominos,0,3
100553,35,South Indian,600,Chennai,Dinner,15,UPI,A2B,30,4
100554,36,South Indian,865,Bangalore,Dinner,24,Debit Card,Local Kitchen,30,5
100555,50,Chinese,260,Coimbatore,Breakfast,35,Cash on Delivery,Dominos,0,4
100556,31,South Indian,276,Madurai,Evening,33,UPI,Burger King,0,5
100557,24,Biryani,455,Coimbatore,Dinner,30,Debit Card,KFC,100,4
100558,19,Pizza,120,Madurai,Dinner,20,Cash on Delivery,A2B,0,5
100559,43,Fast Food,324,Chennai,Lunch,28,UPI,Chinese Wok,20,4
100560,38,North Indian,481,Chennai,Evening,29,Debit Card,Local Kitchen,20,3
100561,41,Biryani,598,Chennai,Evening,21,UPI,Local Kitchen,50,5
100562,27,North Indian,440,Chennai,Lunch,26,Credit Card,Dominos,30,4
100563,25,Biryani,376,Bangalore,Evening,32,Credit Card,Chinese Wok,75,5
100564,18,Fast Food,588,Madurai,Dinner,39,Cash on Delivery,SS Hyderabad Biryani,20,5
100565,30,Biryani,254,Bangalore,Lunch,43,Credit Card,Local Kitchen,50,4
100566,37,Chinese,347,Bangalore,Evening,24,UPI,Local Kitchen,20,5
100567,31,Pizza,495,Madurai,Late Night,30,Wallet,Local Kitchen,0,5
100568,32,South Indian,521,Coimbatore,Breakfast,32,Wallet,Dominos,75,4
100569,52,North Indian,562,Coimbatore,Dinner,32,UPI,A2B,30,4
100570,30,South Indian,358,Coimbatore,Dinner,31,Credit Card,KFC,20,4
100571,34,Chinese,262,Madurai,Dinner,22,UPI,KFC,75,5
100572,44,Pizza,327,Chennai,Dinner,39,UPI,KFC,100,4
100573,31,Fast Food,307,Chennai,Dinner,31,Debit Card,Anjappar,30,4
100574,38,Fast Food,306,Bangalore,Breakfast,34,UPI,Burger King,0,4
100575,49,North Indian,228,Salem,Dinner,35,UPI,Chinese Wok,0,4
100576,56,North Indian,295,Bangalore,Dinner,28,Debit Card,Chinese Wok,30,5
100577,25,North Indian,638,Madurai,Breakfast,42,Credit Card,Saravana Bhavan,75,5
100578,54,North Indian,346,Bangalore,Breakfast,29,Cash on Delivery,Anjappar,75,4
100579,34,Biryani,539,Coimbatore,Dinner,36,Credit Card,A2B,75,5
100580,28,Pizza,229,Madurai,Dinner,35,Wallet,KFC,75,5
100581,33,Fast Food,390,Trichy,Evening,37,Credit Card,Anjappar,75,4
100582,59,North Indian,388,Chennai,Late Night,45,UPI,Anjappar,75,5
100583,34,South Indian,592,Coimbatore,Dinner,27,Credit Card,Dominos,75,5
100584,30,South Indian,443,Chennai,Late Night,34,Debit Card,KFC,20,5
100585,38,South Indian,361,Coimbatore,Late Night,34,UPI,SS Hyderabad Biryani,20,4
100586,27,Fast Food,529,Trichy,Evening,31,UPI,SS Hyderabad Biryani,20,5
100587,21,Biryani,457,Coimbatore,Dinner,39,Credit Card,SS Hyderabad Biryani,0,4
100588,24,North Indian,342,Coimbatore,Dinner,22,Credit Card,Anjappar,20,4
100589,24,Pizza,528,Trichy,Dinner,48,Credit Card,Dominos,75,4
100590,25,Biryani,590,Bangalore,Dinner,48,Wallet,Local Kitchen,100,5
100591,25,Pizza,639,Bangalore,Lunch,28,UPI,Local Kitchen,0,4
100592,39,Chinese,404,Trichy,Lunch,33,Credit Card,A2B,50,5
100593,26,Fast Food,503,Coimbatore,Lunch,16,Cash on Delivery,Anjappar,100,4
100594,30,Fast Food,509,Madurai,Dinner,27,UPI,SS Hyderabad Biryani,0,5
100595,52,Pizza,252,Chennai,Dinner,57,UPI,KFC,75,4
100596,33,Chinese,570,Chennai,Evening,40,UPI,KFC,20,5
100597,40,South Indian,511,Coimbatore,Dinner,41,UPI,SS Hyderabad Biryani,20,4
100598,25,South Indian,339,Coimbatore,Dinner,29,Credit Card,Hotel Aryaas,75,4
100599,26,Biryani,512,Salem,Lunch,33,Credit Card,Burger King,0,4
100600,20,South Indian,268,Salem,Breakfast,33,Cash on Delivery,Local Kitchen,20,5
100601,25,Biryani,561,Trichy,Evening,20,UPI,Hotel Aryaas,30,5
100602,28,Biryani,462,Coimbatore,Late Night,35,UPI,Hotel Aryaas,75,4
100603,26,Chinese,359,Salem,Dinner,42,Debit Card,KFC,30,4
100604,22,North Indian,278,Madurai,Evening,52,Debit Card,A2B,100,5
100605,24,Fast Food,336,Coimbatore,Breakfast,36,UPI,SS Hyderabad Biryani,20,4
100606,33,Biryani,267,Madurai,Dinner,33,UPI,Dominos,30,5
100607,26,Chinese,544,Chennai,Dinner,33,Debit Card,Saravana Bhavan,0,5
100608,30,Pizza,529,Chennai,Dinner,38,UPI,Hotel Aryaas,100,3
100609,34,Chinese,601,Trichy,Evening,42,Credit Card,Hotel Aryaas,0,4
100610,40,Pizza,283,Bangalore,Lunch,45,UPI,Hotel Aryaas,100,4
100611,20,South Indian,275,Coimbatore,Late Night,15,UPI,Burger King,20,5
100612,44,Chinese,267,Bangalore,Lunch,45,UPI,SS Hyderabad Biryani,0,5
100613,38,Biryani,306,Trichy,Lunch,22,Debit Card,Saravana Bhavan,20,3
100614,22,Fast Food,632,Bangalore,Dinner,24,Debit Card,Anjappar,20,4
100615,50,Fast Food,658,Coimbatore,Late Night,32,UPI,Dominos,100,5
100616,54,South Indian,425,Chennai,Dinner,39,UPI,Saravana Bhavan,50,5
100617,21,North Indian,998,Coimbatore,Dinner,21,Credit Card,Chinese Wok,0,5
100618,28,Pizza,326,Salem,Lunch,28,UPI,KFC,30,4
100619,45,Biryani,392,Coimbatore,Breakfast,37,UPI,Local Kitchen,50,5
100620,43,Biryani,1169,Coimbatore,Lunch,39,UPI,A2B,30,5
100621,26,Fast Food,413,Coimbatore,Dinner,39,UPI,Saravana Bhavan,75,4
100622,26,Fast Food,625,Trichy,Lunch,43,Debit Card,Anjappar,0,4
100623,31,South Indian,562,Bangalore,Dinner,45,Cash on Delivery,A2B,0,3
100624,34,North Indian,346,Madurai,Lunch,35,UPI,Chinese Wok,30,3
100625,38,North Indian,1114,Coimbatore,Evening,33,UPI,SS Hyderabad Biryani,50,5
100626,31,Chinese,572,Chennai,Evening,26,UPI,Local Kitchen,75,5
100627,33,Pizza,465,Salem,Dinner,28,UPI,Chinese Wok,0,3
100628,43,South Indian,288,Salem,Lunch,20,Wallet,Chinese Wok,0,3
100629,19,Biryani,436,Salem,Dinner,48,UPI,Burger King,75,3
100630,28,South Indian,648,Salem,Evening,33,UPI,KFC,20,4
100631,41,South Indian,429,Trichy,Dinner,41,Credit Card,Chinese Wok,50,5
100632,51,Chinese,471,Madurai,Dinner,61,Credit Card,Hotel Aryaas,0,4
100633,34,Biryani,543,Trichy,Lunch,56,Credit Card,Anjappar,75,4
100634,35,Fast Food,261,Bangalore,Dinner,45,Wallet,Anjappar,100,4
100635,23,Fast Food,291,Chennai,Dinner,30,UPI,Chinese Wok,100,5
100636,33,North Indian,579,Coimbatore,Dinner,42,UPI,Anjappar,30,5
100637,35,South Indian,400,Salem,Dinner,34,UPI,Anjappar,0,4
100638,27,Chinese,454,Coimbatore,Lunch,25,Credit Card,SS Hyderabad Biryani,0,5
100639,28,Chinese,475,Trichy,Breakfast,25,Credit Card,SS Hyderabad Biryani,0,4
100640,31,Fast Food,409,Chennai,Lunch,43,Credit Card,Saravana Bhavan,30,4
100641,19,South Indian,905,Coimbatore,Late Night,41,UPI,Chinese Wok,20,4
100642,29,North Indian,703,Coimbatore,Breakfast,46,UPI,Burger King,30,4
100643,26,South Indian,350,Chennai,Dinner,32,Debit Card,A2B,30,4
100644,30,North Indian,395,Chennai,Dinner,30,Credit Card,KFC,50,5
100645,24,Biryani,641,Chennai,Dinner,23,Debit Card,SS Hyderabad Biryani,75,4
100646,51,Biryani,630,Trichy,Lunch,17,UPI,Dominos,0,4
100647,37,North Indian,316,Chennai,Lunch,26,Cash on Delivery,Anjappar,75,4
100648,40,Pizza,325,Coimbatore,Evening,27,UPI,Chinese Wok,20,4
100649,44,North Indian,449,Chennai,Breakfast,23,Credit Card,Chinese Wok,0,5
100650,34,Chinese,731,Madurai,Breakfast,29,Cash on Delivery,SS Hyderabad Biryani,100,5
100651,22,North Indian,349,Bangalore,Breakfast,53,Cash on Delivery,Burger King,0,4
100652,35,Pizza,597,Bangalore,Dinner,27,UPI,KFC,20,5
100653,37,Pizza,363,Coimbatore,Evening,16,Credit Card,KFC,75,5
100654,42,South Indian,463,Chennai,Lunch,36,UPI,Dominos,30,5
100655,32,Fast Food,692,Madurai,Lunch,40,Debit Card,Dominos,100,4
100656,24,North Indian,272,Trichy,Lunch,25,UPI,Hotel Aryaas,0,5
100657,28,South Indian,478,Chennai,Evening,42,UPI,A2B,20,4
100658,30,South Indian,297,Coimbatore,Lunch,52,Wallet,Saravana Bhavan,0,5
100659,39,South Indian,942,Chennai,Dinner,32,Cash on Delivery,Saravana Bhavan,30,4
100660,36,South Indian,413,Chennai,Lunch,41,UPI,Chinese Wok,0,5
100661,30,South Indian,662,Madurai,Late Night,43,UPI,KFC,20,4
